EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
0,13,Glycogen,F1,0.048,21,12/07/2012,18:18:38
0,13,D-Glucosaminic Acid,F2,0.077,22,12/07/2012,18:18:38
0,13,Itaconic Acid,F3,0.074,23,12/07/2012,18:18:38
0,13,Glycyl-L-Glutamic Acid,F4,0.04,24,12/07/2012,18:18:38
0,13,D-Cellobiose,G1,0.069,25,12/07/2012,18:18:38
0,13,Glucose-1-Phosphate,G2,0.041,26,12/07/2012,18:18:38
0,13,_-Ketobutyric Acid,G3,0.075,27,12/07/2012,18:18:38
0,13,Phenylethyl-amine,G4,0.041,28,12/07/2012,18:18:38
0,13,_-D-Lactose,H1,0.148,29,12/07/2012,18:18:38
0,13,D L-_-Glycerol Phosphate,H2,0.086,30,12/07/2012,18:18:38
0,13,D-Malic Acid,H3,0.04,31,12/07/2012,18:18:38
0,13,Putrescine,H4,0.041,32,12/07/2012,18:18:38
0,13,Water,A1,0.089,33,12/07/2012,18:18:38
0,13,_-Methyl-D-Glucoside,A2,0.04,34,12/07/2012,18:18:38
0,13,D-Galactonic Acid _-Lactone,A3,0.04,35,12/07/2012,18:18:38
0,13,L-Arginine,A4,0.229,36,12/07/2012,18:18:38
0,13,Pyruvic Acid Methyl Ester,B1,0.054,37,12/07/2012,18:18:38
0,13,D-Xylose,B2,0.041,38,12/07/2012,18:18:38
0,13,D-Galacturonic Acid,B3,0.04,39,12/07/2012,18:18:38
0,13,L-Asparagine,B4,0.04,40,12/07/2012,18:18:38
0,13,Tween 40,C1,0.056,41,12/07/2012,18:18:38
0,13,i-Erythritol,C2,0.04,42,12/07/2012,18:18:38
0,13,2-Hydroxy Benzoic Acid,C3,0.047,43,12/07/2012,18:18:38
0,13,L-Phenylalanine,C4,0.04,44,12/07/2012,18:18:38
0,13,Tween 80,D1,0.056,45,12/07/2012,18:18:38
0,13,D-Mannitol,D2,0.04,46,12/07/2012,18:18:38
0,13,4-Hydroxy Benzoic Acid,D3,0.063,47,12/07/2012,18:18:38
0,13,L-Serine,D4,0.04,48,12/07/2012,18:18:38
0,13,_-Cyclodextrin,E1,0.049,49,12/07/2012,18:18:38
0,13,N-Acetyl-D-Glucosamine,E2,0.04,50,12/07/2012,18:18:38
0,13,_-Hydroxybutyric Acid,E3,0.043,51,12/07/2012,18:18:38
0,13,L-Threonine,E4,0.04,52,12/07/2012,18:18:38
0,13,Glycogen,F1,0.051,53,12/07/2012,18:18:38
0,13,D-Glucosaminic Acid,F2,0.041,54,12/07/2012,18:18:38
0,13,Itaconic Acid,F3,0.051,55,12/07/2012,18:18:38
0,13,Glycyl-L-Glutamic Acid,F4,0.041,56,12/07/2012,18:18:38
0,13,D-Cellobiose,G1,0.052,57,12/07/2012,18:18:38
0,13,Glucose-1-Phosphate,G2,0.06,58,12/07/2012,18:18:38
0,13,_-Ketobutyric Acid,G3,0.057,59,12/07/2012,18:18:38
0,13,Phenylethyl-amine,G4,0.067,60,12/07/2012,18:18:38
0,13,_-D-Lactose,H1,0.047,61,12/07/2012,18:18:38
0,13,D L-_-Glycerol Phosphate,H2,0.039,62,12/07/2012,18:18:38
0,13,D-Malic Acid,H3,0.039,63,12/07/2012,18:18:38
0,13,Putrescine,H4,0.04,64,12/07/2012,18:18:38
0,13,Water,A1,0.048,65,12/07/2012,18:18:38
0,13,_-Methyl-D-Glucoside,A2,0.039,66,12/07/2012,18:18:38
0,13,D-Galactonic Acid _-Lactone,A3,0.04,67,12/07/2012,18:18:38
0,13,L-Arginine,A4,0.041,68,12/07/2012,18:18:38
0,13,Pyruvic Acid Methyl Ester,B1,0.048,69,12/07/2012,18:18:38
0,13,D-Xylose,B2,0.073,70,12/07/2012,18:18:38
0,13,D-Galacturonic Acid,B3,0.04,71,12/07/2012,18:18:38
0,13,L-Asparagine,B4,0.041,72,12/07/2012,18:18:38
0,13,Tween 40,C1,0.04,73,12/07/2012,18:18:38
0,13,i-Erythritol,C2,0.041,74,12/07/2012,18:18:38
0,13,2-Hydroxy Benzoic Acid,C3,0.041,75,12/07/2012,18:18:38
0,13,L-Phenylalanine,C4,0.044,76,12/07/2012,18:18:38
0,13,Tween 80,D1,0.04,77,12/07/2012,18:18:38
0,13,D-Mannitol,D2,0.041,78,12/07/2012,18:18:38
0,13,4-Hydroxy Benzoic Acid,D3,0.041,79,12/07/2012,18:18:38
0,13,L-Serine,D4,0.101,80,12/07/2012,18:18:38
0,13,_-Cyclodextrin,E1,0.041,81,12/07/2012,18:18:38
0,13,N-Acetyl-D-Glucosamine,E2,0.099,82,12/07/2012,18:18:38
0,13,_-Hydroxybutyric Acid,E3,0.048,83,12/07/2012,18:18:38
0,13,L-Threonine,E4,0.045,84,12/07/2012,18:18:38
0,13,Glycogen,F1,0.078,85,12/07/2012,18:18:38
0,13,D-Glucosaminic Acid,F2,0.038,86,12/07/2012,18:18:38
0,13,Itaconic Acid,F3,0.041,87,12/07/2012,18:18:38
0,13,Glycyl-L-Glutamic Acid,F4,0.039,88,12/07/2012,18:18:38
0,13,D-Cellobiose,G1,0.039,89,12/07/2012,18:18:38
0,13,Glucose-1-Phosphate,G2,0.041,90,12/07/2012,18:18:38
0,13,_-Ketobutyric Acid,G3,0.039,91,12/07/2012,18:18:38
0,13,Phenylethyl-amine,G4,0.039,92,12/07/2012,18:18:38
0,13,_-D-Lactose,H1,0.039,93,12/07/2012,18:18:38
0,13,D L-_-Glycerol Phosphate,H2,0.11,94,12/07/2012,18:18:38
0,13,D-Malic Acid,H3,0.041,95,12/07/2012,18:18:38
0,13,Putrescine,H4,0.042,96,12/07/2012,18:18:38
12,13,Water,A1,0.04,1,13/07/2012,08:49:30
12,13,_-Methyl-D-Glucoside,A2,0.059,2,13/07/2012,08:49:30
12,13,D-Galactonic Acid _-Lactone,A3,0.039,3,13/07/2012,08:49:30
12,13,L-Arginine,A4,0.039,4,13/07/2012,08:49:30
12,13,Pyruvic Acid Methyl Ester,B1,0.039,5,13/07/2012,08:49:30
12,13,D-Xylose,B2,0.04,6,13/07/2012,08:49:30
12,13,D-Galacturonic Acid,B3,0.04,7,13/07/2012,08:49:30
12,13,L-Asparagine,B4,0.076,8,13/07/2012,08:49:30
12,13,Tween 40,C1,0.04,9,13/07/2012,08:49:30
12,13,i-Erythritol,C2,0.042,10,13/07/2012,08:49:30
12,13,2-Hydroxy Benzoic Acid,C3,0.042,11,13/07/2012,08:49:30
12,13,L-Phenylalanine,C4,0.042,12,13/07/2012,08:49:30
12,13,Tween 80,D1,0.041,13,13/07/2012,08:49:30
12,13,D-Mannitol,D2,0.062,14,13/07/2012,08:49:30
12,13,4-Hydroxy Benzoic Acid,D3,0.039,15,13/07/2012,08:49:30
12,13,L-Serine,D4,0.04,16,13/07/2012,08:49:30
12,13,_-Cyclodextrin,E1,0.041,17,13/07/2012,08:49:30
12,13,N-Acetyl-D-Glucosamine,E2,0.06,18,13/07/2012,08:49:30
12,13,_-Hydroxybutyric Acid,E3,0.04,19,13/07/2012,08:49:30
12,13,L-Threonine,E4,0.039,20,13/07/2012,08:49:30
12,13,Glycogen,F1,0.041,21,13/07/2012,08:49:30
12,13,D-Glucosaminic Acid,F2,0.052,22,13/07/2012,08:49:30
12,13,Itaconic Acid,F3,0.068,23,13/07/2012,08:49:30
12,13,Glycyl-L-Glutamic Acid,F4,0.042,24,13/07/2012,08:49:30
12,13,D-Cellobiose,G1,0.059,25,13/07/2012,08:49:30
12,13,Glucose-1-Phosphate,G2,0.04,26,13/07/2012,08:49:30
12,13,_-Ketobutyric Acid,G3,0.047,27,13/07/2012,08:49:30
12,13,Phenylethyl-amine,G4,0.041,28,13/07/2012,08:49:30
12,13,_-D-Lactose,H1,0.12,29,13/07/2012,08:49:30
12,13,D L-_-Glycerol Phosphate,H2,0.084,30,13/07/2012,08:49:30
12,13,D-Malic Acid,H3,0.04,31,13/07/2012,08:49:30
12,13,Putrescine,H4,0.041,32,13/07/2012,08:49:30
12,13,Water,A1,0.168,33,13/07/2012,08:49:30
12,13,_-Methyl-D-Glucoside,A2,0.04,34,13/07/2012,08:49:30
12,13,D-Galactonic Acid _-Lactone,A3,0.04,35,13/07/2012,08:49:30
12,13,L-Arginine,A4,0.07,36,13/07/2012,08:49:30
12,13,Pyruvic Acid Methyl Ester,B1,0.055,37,13/07/2012,08:49:30
12,13,D-Xylose,B2,0.041,38,13/07/2012,08:49:30
12,13,D-Galacturonic Acid,B3,0.04,39,13/07/2012,08:49:30
12,13,L-Asparagine,B4,0.04,40,13/07/2012,08:49:30
12,13,Tween 40,C1,0.055,41,13/07/2012,08:49:30
12,13,i-Erythritol,C2,0.04,42,13/07/2012,08:49:30
12,13,2-Hydroxy Benzoic Acid,C3,0.04,43,13/07/2012,08:49:30
12,13,L-Phenylalanine,C4,0.044,44,13/07/2012,08:49:30
12,13,Tween 80,D1,0.053,45,13/07/2012,08:49:30
12,13,D-Mannitol,D2,0.041,46,13/07/2012,08:49:30
12,13,4-Hydroxy Benzoic Acid,D3,0.049,47,13/07/2012,08:49:30
12,13,L-Serine,D4,0.042,48,13/07/2012,08:49:30
12,13,_-Cyclodextrin,E1,0.044,49,13/07/2012,08:49:30
12,13,N-Acetyl-D-Glucosamine,E2,0.04,50,13/07/2012,08:49:30
12,13,_-Hydroxybutyric Acid,E3,0.042,51,13/07/2012,08:49:30
12,13,L-Threonine,E4,0.039,52,13/07/2012,08:49:30
12,13,Glycogen,F1,0.043,53,13/07/2012,08:49:30
12,13,D-Glucosaminic Acid,F2,0.041,54,13/07/2012,08:49:30
12,13,Itaconic Acid,F3,0.067,55,13/07/2012,08:49:30
12,13,Glycyl-L-Glutamic Acid,F4,0.04,56,13/07/2012,08:49:30
12,13,D-Cellobiose,G1,0.044,57,13/07/2012,08:49:30
12,13,Glucose-1-Phosphate,G2,0.067,58,13/07/2012,08:49:30
12,13,_-Ketobutyric Acid,G3,0.07,59,13/07/2012,08:49:30
12,13,Phenylethyl-amine,G4,0.054,60,13/07/2012,08:49:30
12,13,_-D-Lactose,H1,0.049,61,13/07/2012,08:49:30
12,13,D L-_-Glycerol Phosphate,H2,0.04,62,13/07/2012,08:49:30
12,13,D-Malic Acid,H3,0.039,63,13/07/2012,08:49:30
12,13,Putrescine,H4,0.04,64,13/07/2012,08:49:30
12,13,Water,A1,0.049,65,13/07/2012,08:49:30
12,13,_-Methyl-D-Glucoside,A2,0.039,66,13/07/2012,08:49:30
12,13,D-Galactonic Acid _-Lactone,A3,0.039,67,13/07/2012,08:49:30
12,13,L-Arginine,A4,0.041,68,13/07/2012,08:49:30
12,13,Pyruvic Acid Methyl Ester,B1,0.049,69,13/07/2012,08:49:30
12,13,D-Xylose,B2,0.061,70,13/07/2012,08:49:30
12,13,D-Galacturonic Acid,B3,0.043,71,13/07/2012,08:49:30
12,13,L-Asparagine,B4,0.042,72,13/07/2012,08:49:30
12,13,Tween 40,C1,0.041,73,13/07/2012,08:49:30
12,13,i-Erythritol,C2,0.041,74,13/07/2012,08:49:30
12,13,2-Hydroxy Benzoic Acid,C3,0.041,75,13/07/2012,08:49:30
12,13,L-Phenylalanine,C4,0.041,76,13/07/2012,08:49:30
12,13,Tween 80,D1,0.04,77,13/07/2012,08:49:30
12,13,D-Mannitol,D2,0.04,78,13/07/2012,08:49:30
12,13,4-Hydroxy Benzoic Acid,D3,0.041,79,13/07/2012,08:49:30
12,13,L-Serine,D4,0.075,80,13/07/2012,08:49:30
12,13,_-Cyclodextrin,E1,0.042,81,13/07/2012,08:49:30
12,13,N-Acetyl-D-Glucosamine,E2,0.065,82,13/07/2012,08:49:30
12,13,_-Hydroxybutyric Acid,E3,0.043,83,13/07/2012,08:49:30
12,13,L-Threonine,E4,0.042,84,13/07/2012,08:49:30
12,13,Glycogen,F1,0.043,85,13/07/2012,08:49:30
12,13,D-Glucosaminic Acid,F2,0.039,86,13/07/2012,08:49:30
12,13,Itaconic Acid,F3,0.04,87,13/07/2012,08:49:30
12,13,Glycyl-L-Glutamic Acid,F4,0.04,88,13/07/2012,08:49:30
12,13,D-Cellobiose,G1,0.04,89,13/07/2012,08:49:30
12,13,Glucose-1-Phosphate,G2,0.041,90,13/07/2012,08:49:30
12,13,_-Ketobutyric Acid,G3,0.04,91,13/07/2012,08:49:30
12,13,Phenylethyl-amine,G4,0.04,92,13/07/2012,08:49:30
12,13,_-D-Lactose,H1,0.04,93,13/07/2012,08:49:30
12,13,D L-_-Glycerol Phosphate,H2,0.091,94,13/07/2012,08:49:30
12,13,D-Malic Acid,H3,0.042,95,13/07/2012,08:49:30
12,13,Putrescine,H4,0.047,96,13/07/2012,08:49:30
24,13,Water,A1,0.041,1,13/07/2012,20:53:51
24,13,_-Methyl-D-Glucoside,A2,0.052,2,13/07/2012,20:53:51
24,13,D-Galactonic Acid _-Lactone,A3,0.043,3,13/07/2012,20:53:51
24,13,L-Arginine,A4,0.039,4,13/07/2012,20:53:51
24,13,Pyruvic Acid Methyl Ester,B1,0.04,5,13/07/2012,20:53:51
24,13,D-Xylose,B2,0.04,6,13/07/2012,20:53:51
24,13,D-Galacturonic Acid,B3,0.04,7,13/07/2012,20:53:51
24,13,L-Asparagine,B4,0.07,8,13/07/2012,20:53:51
24,13,Tween 40,C1,0.04,9,13/07/2012,20:53:51
24,13,i-Erythritol,C2,0.043,10,13/07/2012,20:53:51
24,13,2-Hydroxy Benzoic Acid,C3,0.042,11,13/07/2012,20:53:51
24,13,L-Phenylalanine,C4,0.043,12,13/07/2012,20:53:51
24,13,Tween 80,D1,0.041,13,13/07/2012,20:53:51
24,13,D-Mannitol,D2,0.061,14,13/07/2012,20:53:51
24,13,4-Hydroxy Benzoic Acid,D3,0.039,15,13/07/2012,20:53:51
24,13,L-Serine,D4,0.04,16,13/07/2012,20:53:51
24,13,_-Cyclodextrin,E1,0.041,17,13/07/2012,20:53:51
24,13,N-Acetyl-D-Glucosamine,E2,0.059,18,13/07/2012,20:53:51
24,13,_-Hydroxybutyric Acid,E3,0.041,19,13/07/2012,20:53:51
24,13,L-Threonine,E4,0.04,20,13/07/2012,20:53:51
24,13,Glycogen,F1,0.042,21,13/07/2012,20:53:51
24,13,D-Glucosaminic Acid,F2,0.051,22,13/07/2012,20:53:51
24,13,Itaconic Acid,F3,0.062,23,13/07/2012,20:53:51
24,13,Glycyl-L-Glutamic Acid,F4,0.044,24,13/07/2012,20:53:51
24,13,D-Cellobiose,G1,0.059,25,13/07/2012,20:53:51
24,13,Glucose-1-Phosphate,G2,0.043,26,13/07/2012,20:53:51
24,13,_-Ketobutyric Acid,G3,0.041,27,13/07/2012,20:53:51
24,13,Phenylethyl-amine,G4,0.04,28,13/07/2012,20:53:51
24,13,_-D-Lactose,H1,0.115,29,13/07/2012,20:53:51
24,13,D L-_-Glycerol Phosphate,H2,0.069,30,13/07/2012,20:53:51
24,13,D-Malic Acid,H3,0.04,31,13/07/2012,20:53:51
24,13,Putrescine,H4,0.041,32,13/07/2012,20:53:51
24,13,Water,A1,0.16,33,13/07/2012,20:53:51
24,13,_-Methyl-D-Glucoside,A2,0.04,34,13/07/2012,20:53:51
24,13,D-Galactonic Acid _-Lactone,A3,0.041,35,13/07/2012,20:53:51
24,13,L-Arginine,A4,0.06,36,13/07/2012,20:53:51
24,13,Pyruvic Acid Methyl Ester,B1,0.056,37,13/07/2012,20:53:51
24,13,D-Xylose,B2,0.041,38,13/07/2012,20:53:51
24,13,D-Galacturonic Acid,B3,0.042,39,13/07/2012,20:53:51
24,13,L-Asparagine,B4,0.04,40,13/07/2012,20:53:51
24,13,Tween 40,C1,0.055,41,13/07/2012,20:53:51
24,13,i-Erythritol,C2,0.04,42,13/07/2012,20:53:51
24,13,2-Hydroxy Benzoic Acid,C3,0.04,43,13/07/2012,20:53:51
24,13,L-Phenylalanine,C4,0.044,44,13/07/2012,20:53:51
24,13,Tween 80,D1,0.052,45,13/07/2012,20:53:51
24,13,D-Mannitol,D2,0.041,46,13/07/2012,20:53:51
24,13,4-Hydroxy Benzoic Acid,D3,0.045,47,13/07/2012,20:53:51
24,13,L-Serine,D4,0.045,48,13/07/2012,20:53:51
24,13,_-Cyclodextrin,E1,0.044,49,13/07/2012,20:53:51
24,13,N-Acetyl-D-Glucosamine,E2,0.041,50,13/07/2012,20:53:51
24,13,_-Hydroxybutyric Acid,E3,0.042,51,13/07/2012,20:53:51
24,13,L-Threonine,E4,0.039,52,13/07/2012,20:53:51
24,13,Glycogen,F1,0.042,53,13/07/2012,20:53:51
24,13,D-Glucosaminic Acid,F2,0.042,54,13/07/2012,20:53:51
24,13,Itaconic Acid,F3,0.043,55,13/07/2012,20:53:51
24,13,Glycyl-L-Glutamic Acid,F4,0.04,56,13/07/2012,20:53:51
24,13,D-Cellobiose,G1,0.044,57,13/07/2012,20:53:51
24,13,Glucose-1-Phosphate,G2,0.065,58,13/07/2012,20:53:51
24,13,_-Ketobutyric Acid,G3,0.088,59,13/07/2012,20:53:51
24,13,Phenylethyl-amine,G4,0.045,60,13/07/2012,20:53:51
24,13,_-D-Lactose,H1,0.049,61,13/07/2012,20:53:51
24,13,D L-_-Glycerol Phosphate,H2,0.055,62,13/07/2012,20:53:51
24,13,D-Malic Acid,H3,0.039,63,13/07/2012,20:53:51
24,13,Putrescine,H4,0.043,64,13/07/2012,20:53:51
24,13,Water,A1,0.073,65,13/07/2012,20:53:51
24,13,_-Methyl-D-Glucoside,A2,0.04,66,13/07/2012,20:53:51
24,13,D-Galactonic Acid _-Lactone,A3,0.039,67,13/07/2012,20:53:51
24,13,L-Arginine,A4,0.041,68,13/07/2012,20:53:51
24,13,Pyruvic Acid Methyl Ester,B1,0.049,69,13/07/2012,20:53:51
24,13,D-Xylose,B2,0.061,70,13/07/2012,20:53:51
24,13,D-Galacturonic Acid,B3,0.043,71,13/07/2012,20:53:51
24,13,L-Asparagine,B4,0.043,72,13/07/2012,20:53:51
24,13,Tween 40,C1,0.041,73,13/07/2012,20:53:51
24,13,i-Erythritol,C2,0.043,74,13/07/2012,20:53:51
24,13,2-Hydroxy Benzoic Acid,C3,0.042,75,13/07/2012,20:53:51
24,13,L-Phenylalanine,C4,0.041,76,13/07/2012,20:53:51
24,13,Tween 80,D1,0.04,77,13/07/2012,20:53:51
24,13,D-Mannitol,D2,0.04,78,13/07/2012,20:53:51
24,13,4-Hydroxy Benzoic Acid,D3,0.041,79,13/07/2012,20:53:51
24,13,L-Serine,D4,0.071,80,13/07/2012,20:53:51
24,13,_-Cyclodextrin,E1,0.044,81,13/07/2012,20:53:51
24,13,N-Acetyl-D-Glucosamine,E2,0.059,82,13/07/2012,20:53:51
24,13,_-Hydroxybutyric Acid,E3,0.043,83,13/07/2012,20:53:51
24,13,L-Threonine,E4,0.043,84,13/07/2012,20:53:51
24,13,Glycogen,F1,0.048,85,13/07/2012,20:53:51
24,13,D-Glucosaminic Acid,F2,0.04,86,13/07/2012,20:53:51
24,13,Itaconic Acid,F3,0.041,87,13/07/2012,20:53:51
24,13,Glycyl-L-Glutamic Acid,F4,0.041,88,13/07/2012,20:53:51
24,13,D-Cellobiose,G1,0.04,89,13/07/2012,20:53:51
24,13,Glucose-1-Phosphate,G2,0.041,90,13/07/2012,20:53:51
24,13,_-Ketobutyric Acid,G3,0.04,91,13/07/2012,20:53:51
24,13,Phenylethyl-amine,G4,0.04,92,13/07/2012,20:53:51
24,13,_-D-Lactose,H1,0.041,93,13/07/2012,20:53:51
24,13,D L-_-Glycerol Phosphate,H2,0.098,94,13/07/2012,20:53:51
24,13,D-Malic Acid,H3,0.044,95,13/07/2012,20:53:51
24,13,Putrescine,H4,0.044,96,13/07/2012,20:53:51
40,13,Water,A1,0.041,1,14/07/2012,14:05:50
40,13,_-Methyl-D-Glucoside,A2,0.068,2,14/07/2012,14:05:50
40,13,D-Galactonic Acid _-Lactone,A3,0.085,3,14/07/2012,14:05:50
40,13,L-Arginine,A4,0.139,4,14/07/2012,14:05:50
40,13,Pyruvic Acid Methyl Ester,B1,0.067,5,14/07/2012,14:05:50
40,13,D-Xylose,B2,0.04,6,14/07/2012,14:05:50
40,13,D-Galacturonic Acid,B3,0.041,7,14/07/2012,14:05:50
40,13,L-Asparagine,B4,0.107,8,14/07/2012,14:05:50
40,13,Tween 40,C1,0.041,9,14/07/2012,14:05:50
40,13,i-Erythritol,C2,0.087,10,14/07/2012,14:05:50
40,13,2-Hydroxy Benzoic Acid,C3,0.043,11,14/07/2012,14:05:50
40,13,L-Phenylalanine,C4,0.124,12,14/07/2012,14:05:50
40,13,Tween 80,D1,0.041,13,14/07/2012,14:05:50
40,13,D-Mannitol,D2,0.061,14,14/07/2012,14:05:50
40,13,4-Hydroxy Benzoic Acid,D3,0.039,15,14/07/2012,14:05:50
40,13,L-Serine,D4,0.211,16,14/07/2012,14:05:50
40,13,_-Cyclodextrin,E1,0.062,17,14/07/2012,14:05:50
40,13,N-Acetyl-D-Glucosamine,E2,0.058,18,14/07/2012,14:05:50
40,13,_-Hydroxybutyric Acid,E3,0.221,19,14/07/2012,14:05:50
40,13,L-Threonine,E4,0.29,20,14/07/2012,14:05:50
40,13,Glycogen,F1,0.167,21,14/07/2012,14:05:50
40,13,D-Glucosaminic Acid,F2,0.051,22,14/07/2012,14:05:50
40,13,Itaconic Acid,F3,0.213,23,14/07/2012,14:05:50
40,13,Glycyl-L-Glutamic Acid,F4,0.179,24,14/07/2012,14:05:50
40,13,D-Cellobiose,G1,0.25,25,14/07/2012,14:05:50
40,13,Glucose-1-Phosphate,G2,0.086,26,14/07/2012,14:05:50
40,13,_-Ketobutyric Acid,G3,0.043,27,14/07/2012,14:05:50
40,13,Phenylethyl-amine,G4,0.041,28,14/07/2012,14:05:50
40,13,_-D-Lactose,H1,0.106,29,14/07/2012,14:05:50
40,13,D L-_-Glycerol Phosphate,H2,0.095,30,14/07/2012,14:05:50
40,13,D-Malic Acid,H3,0.04,31,14/07/2012,14:05:50
40,13,Putrescine,H4,0.041,32,14/07/2012,14:05:50
40,13,Water,A1,0.337,33,14/07/2012,14:05:50
40,13,_-Methyl-D-Glucoside,A2,0.04,34,14/07/2012,14:05:50
40,13,D-Galactonic Acid _-Lactone,A3,0.05,35,14/07/2012,14:05:50
40,13,L-Arginine,A4,0.11,36,14/07/2012,14:05:50
40,13,Pyruvic Acid Methyl Ester,B1,0.17,37,14/07/2012,14:05:50
40,13,D-Xylose,B2,0.042,38,14/07/2012,14:05:50
40,13,D-Galacturonic Acid,B3,0.112,39,14/07/2012,14:05:50
40,13,L-Asparagine,B4,0.04,40,14/07/2012,14:05:50
40,13,Tween 40,C1,0.054,41,14/07/2012,14:05:50
40,13,i-Erythritol,C2,0.04,42,14/07/2012,14:05:50
40,13,2-Hydroxy Benzoic Acid,C3,0.04,43,14/07/2012,14:05:50
40,13,L-Phenylalanine,C4,0.044,44,14/07/2012,14:05:50
40,13,Tween 80,D1,0.051,45,14/07/2012,14:05:50
40,13,D-Mannitol,D2,0.041,46,14/07/2012,14:05:50
40,13,4-Hydroxy Benzoic Acid,D3,0.127,47,14/07/2012,14:05:50
40,13,L-Serine,D4,0.201,48,14/07/2012,14:05:50
40,13,_-Cyclodextrin,E1,0.045,49,14/07/2012,14:05:50
40,13,N-Acetyl-D-Glucosamine,E2,0.12,50,14/07/2012,14:05:50
40,13,_-Hydroxybutyric Acid,E3,0.041,51,14/07/2012,14:05:50
40,13,L-Threonine,E4,0.042,52,14/07/2012,14:05:50
40,13,Glycogen,F1,0.042,53,14/07/2012,14:05:50
40,13,D-Glucosaminic Acid,F2,0.161,54,14/07/2012,14:05:50
40,13,Itaconic Acid,F3,0.055,55,14/07/2012,14:05:50
40,13,Glycyl-L-Glutamic Acid,F4,0.04,56,14/07/2012,14:05:50
40,13,D-Cellobiose,G1,0.073,57,14/07/2012,14:05:50
40,13,Glucose-1-Phosphate,G2,0.051,58,14/07/2012,14:05:50
40,13,_-Ketobutyric Acid,G3,0.097,59,14/07/2012,14:05:50
40,13,Phenylethyl-amine,G4,0.044,60,14/07/2012,14:05:50
40,13,_-D-Lactose,H1,0.05,61,14/07/2012,14:05:50
40,13,D L-_-Glycerol Phosphate,H2,0.126,62,14/07/2012,14:05:50
40,13,D-Malic Acid,H3,0.039,63,14/07/2012,14:05:50
40,13,Putrescine,H4,0.121,64,14/07/2012,14:05:50
40,13,Water,A1,0.284,65,14/07/2012,14:05:50
40,13,_-Methyl-D-Glucoside,A2,0.058,66,14/07/2012,14:05:50
40,13,D-Galactonic Acid _-Lactone,A3,0.039,67,14/07/2012,14:05:50
40,13,L-Arginine,A4,0.041,68,14/07/2012,14:05:50
40,13,Pyruvic Acid Methyl Ester,B1,0.05,69,14/07/2012,14:05:50
40,13,D-Xylose,B2,0.144,70,14/07/2012,14:05:50
40,13,D-Galacturonic Acid,B3,0.043,71,14/07/2012,14:05:50
40,13,L-Asparagine,B4,0.044,72,14/07/2012,14:05:50
40,13,Tween 40,C1,0.067,73,14/07/2012,14:05:50
40,13,i-Erythritol,C2,0.059,74,14/07/2012,14:05:50
40,13,2-Hydroxy Benzoic Acid,C3,0.059,75,14/07/2012,14:05:50
40,13,L-Phenylalanine,C4,0.041,76,14/07/2012,14:05:50
40,13,Tween 80,D1,0.04,77,14/07/2012,14:05:50
40,13,D-Mannitol,D2,0.041,78,14/07/2012,14:05:50
40,13,4-Hydroxy Benzoic Acid,D3,0.058,79,14/07/2012,14:05:50
40,13,L-Serine,D4,0.09,80,14/07/2012,14:05:50
40,13,_-Cyclodextrin,E1,0.069,81,14/07/2012,14:05:50
40,13,N-Acetyl-D-Glucosamine,E2,0.057,82,14/07/2012,14:05:50
40,13,_-Hydroxybutyric Acid,E3,0.043,83,14/07/2012,14:05:50
40,13,L-Threonine,E4,0.065,84,14/07/2012,14:05:50
40,13,Glycogen,F1,0.055,85,14/07/2012,14:05:50
40,13,D-Glucosaminic Acid,F2,0.049,86,14/07/2012,14:05:50
40,13,Itaconic Acid,F3,0.041,87,14/07/2012,14:05:50
40,13,Glycyl-L-Glutamic Acid,F4,0.092,88,14/07/2012,14:05:50
40,13,D-Cellobiose,G1,0.04,89,14/07/2012,14:05:50
40,13,Glucose-1-Phosphate,G2,0.041,90,14/07/2012,14:05:50
40,13,_-Ketobutyric Acid,G3,0.04,91,14/07/2012,14:05:50
40,13,Phenylethyl-amine,G4,0.041,92,14/07/2012,14:05:50
40,13,_-D-Lactose,H1,0.042,93,14/07/2012,14:05:50
40,13,D L-_-Glycerol Phosphate,H2,0.084,94,14/07/2012,14:05:50
40,13,D-Malic Acid,H3,0.065,95,14/07/2012,14:05:50
40,13,Putrescine,H4,0.116,96,14/07/2012,14:05:50
49,13,Water,A1,0.041,1,14/07/2012,21:57:50
49,13,_-Methyl-D-Glucoside,A2,0.063,2,14/07/2012,21:57:50
49,13,D-Galactonic Acid _-Lactone,A3,0.156,3,14/07/2012,21:57:50
49,13,L-Arginine,A4,0.283,4,14/07/2012,21:57:50
49,13,Pyruvic Acid Methyl Ester,B1,0.067,5,14/07/2012,21:57:50
49,13,D-Xylose,B2,0.041,6,14/07/2012,21:57:50
49,13,D-Galacturonic Acid,B3,0.041,7,14/07/2012,21:57:50
49,13,L-Asparagine,B4,0.12,8,14/07/2012,21:57:50
49,13,Tween 40,C1,0.041,9,14/07/2012,21:57:50
49,13,i-Erythritol,C2,0.103,10,14/07/2012,21:57:50
49,13,2-Hydroxy Benzoic Acid,C3,0.043,11,14/07/2012,21:57:50
49,13,L-Phenylalanine,C4,0.313,12,14/07/2012,21:57:50
49,13,Tween 80,D1,0.041,13,14/07/2012,21:57:50
49,13,D-Mannitol,D2,0.061,14,14/07/2012,21:57:50
49,13,4-Hydroxy Benzoic Acid,D3,0.039,15,14/07/2012,21:57:50
