EcologExpTime,PlateCode,C -Source,Well,OD700,WellNr,Date,Time
96,3,Water,A1,0.051,1,18/06/2012,13:55:35
96,3,_-Methyl-D-Glucoside,A2,0.055,2,18/06/2012,13:55:35
96,3,D-Galactonic Acid _-Lactone,A3,0.052,3,18/06/2012,13:55:35
96,3,L-Arginine,A4,0.045,4,18/06/2012,13:55:35
96,3,Pyruvic Acid Methyl Ester,B1,0.054,5,18/06/2012,13:55:35
96,3,D-Xylose,B2,0.054,6,18/06/2012,13:55:35
96,3,D-Galacturonic Acid,B3,0.046,7,18/06/2012,13:55:35
96,3,L-Asparagine,B4,0.068,8,18/06/2012,13:55:35
96,3,Tween 40,C1,0.05,9,18/06/2012,13:55:35
96,3,i-Erythritol,C2,0.057,10,18/06/2012,13:55:35
96,3,2-Hydroxy Benzoic Acid,C3,0.052,11,18/06/2012,13:55:35
96,3,L-Phenylalanine,C4,0.058,12,18/06/2012,13:55:35
96,3,Tween 80,D1,0.271,13,18/06/2012,13:55:35
96,3,D-Mannitol,D2,0.052,14,18/06/2012,13:55:35
96,3,4-Hydroxy Benzoic Acid,D3,0.316,15,18/06/2012,13:55:35
96,3,L-Serine,D4,0.064,16,18/06/2012,13:55:35
96,3,_-Cyclodextrin,E1,0.194,17,18/06/2012,13:55:35
96,3,N-Acetyl-D-Glucosamine,E2,0.054,18,18/06/2012,13:55:35
96,3,_-Hydroxybutyric Acid,E3,0.294,19,18/06/2012,13:55:35
96,3,L-Threonine,E4,0.078,20,18/06/2012,13:55:35
96,3,Glycogen,F1,0.199,21,18/06/2012,13:55:35
96,3,D-Glucosaminic Acid,F2,0.05,22,18/06/2012,13:55:35
96,3,Itaconic Acid,F3,0.364,23,18/06/2012,13:55:35
96,3,Glycyl-L-Glutamic Acid,F4,0.073,24,18/06/2012,13:55:35
96,3,D-Cellobiose,G1,0.328,25,18/06/2012,13:55:35
96,3,Glucose-1-Phosphate,G2,0.083,26,18/06/2012,13:55:35
96,3,_-Ketobutyric Acid,G3,0.044,27,18/06/2012,13:55:35
96,3,Phenylethyl-amine,G4,0.048,28,18/06/2012,13:55:35
96,3,_-D-Lactose,H1,0.38,29,18/06/2012,13:55:35
96,3,D L-_-Glycerol Phosphate,H2,0.051,30,18/06/2012,13:55:35
96,3,D-Malic Acid,H3,0.04,31,18/06/2012,13:55:35
96,3,Putrescine,H4,0.056,32,18/06/2012,13:55:35
96,3,Water,A1,0.278,33,18/06/2012,13:55:35
96,3,_-Methyl-D-Glucoside,A2,0.05,34,18/06/2012,13:55:35
96,3,D-Galactonic Acid _-Lactone,A3,0.042,35,18/06/2012,13:55:35
96,3,L-Arginine,A4,0.1,36,18/06/2012,13:55:35
96,3,Pyruvic Acid Methyl Ester,B1,0.332,37,18/06/2012,13:55:35
96,3,D-Xylose,B2,0.053,38,18/06/2012,13:55:35
96,3,D-Galacturonic Acid,B3,0.047,39,18/06/2012,13:55:35
96,3,L-Asparagine,B4,0.053,40,18/06/2012,13:55:35
96,3,Tween 40,C1,0.227,41,18/06/2012,13:55:35
96,3,i-Erythritol,C2,0.051,42,18/06/2012,13:55:35
96,3,2-Hydroxy Benzoic Acid,C3,0.045,43,18/06/2012,13:55:35
96,3,L-Phenylalanine,C4,0.049,44,18/06/2012,13:55:35
96,3,Tween 80,D1,0.285,45,18/06/2012,13:55:35
96,3,D-Mannitol,D2,0.054,46,18/06/2012,13:55:35
96,3,4-Hydroxy Benzoic Acid,D3,0.054,47,18/06/2012,13:55:35
96,3,L-Serine,D4,0.05,48,18/06/2012,13:55:35
96,3,_-Cyclodextrin,E1,0.045,49,18/06/2012,13:55:35
96,3,N-Acetyl-D-Glucosamine,E2,0.053,50,18/06/2012,13:55:35
96,3,_-Hydroxybutyric Acid,E3,0.06,51,18/06/2012,13:55:35
96,3,L-Threonine,E4,0.058,52,18/06/2012,13:55:35
96,3,Glycogen,F1,0.043,53,18/06/2012,13:55:35
96,3,D-Glucosaminic Acid,F2,0.048,54,18/06/2012,13:55:35
96,3,Itaconic Acid,F3,0.054,55,18/06/2012,13:55:35
96,3,Glycyl-L-Glutamic Acid,F4,0.064,56,18/06/2012,13:55:35
96,3,D-Cellobiose,G1,0.044,57,18/06/2012,13:55:35
96,3,Glucose-1-Phosphate,G2,0.075,58,18/06/2012,13:55:35
96,3,_-Ketobutyric Acid,G3,0.058,59,18/06/2012,13:55:35
96,3,Phenylethyl-amine,G4,0.068,60,18/06/2012,13:55:35
96,3,_-D-Lactose,H1,0.07,61,18/06/2012,13:55:35
96,3,D L-_-Glycerol Phosphate,H2,0.047,62,18/06/2012,13:55:35
96,3,D-Malic Acid,H3,0.046,63,18/06/2012,13:55:35
96,3,Putrescine,H4,0.155,64,18/06/2012,13:55:35
96,3,Water,A1,0.064,65,18/06/2012,13:55:35
96,3,_-Methyl-D-Glucoside,A2,0.046,66,18/06/2012,13:55:35
96,3,D-Galactonic Acid _-Lactone,A3,0.046,67,18/06/2012,13:55:35
96,3,L-Arginine,A4,0.179,68,18/06/2012,13:55:35
96,3,Pyruvic Acid Methyl Ester,B1,0.072,69,18/06/2012,13:55:35
96,3,D-Xylose,B2,0.069,70,18/06/2012,13:55:35
96,3,D-Galacturonic Acid,B3,0.052,71,18/06/2012,13:55:35
96,3,L-Asparagine,B4,0.185,72,18/06/2012,13:55:35
96,3,Tween 40,C1,0.278,73,18/06/2012,13:55:35
96,3,i-Erythritol,C2,0.051,74,18/06/2012,13:55:35
96,3,2-Hydroxy Benzoic Acid,C3,0.045,75,18/06/2012,13:55:35
96,3,L-Phenylalanine,C4,0.043,76,18/06/2012,13:55:35
96,3,Tween 80,D1,0.229,77,18/06/2012,13:55:35
96,3,D-Mannitol,D2,0.046,78,18/06/2012,13:55:35
96,3,4-Hydroxy Benzoic Acid,D3,0.045,79,18/06/2012,13:55:35
96,3,L-Serine,D4,0.055,80,18/06/2012,13:55:35
96,3,_-Cyclodextrin,E1,0.241,81,18/06/2012,13:55:35
96,3,N-Acetyl-D-Glucosamine,E2,0.089,82,18/06/2012,13:55:35
96,3,_-Hydroxybutyric Acid,E3,0.049,83,18/06/2012,13:55:35
96,3,L-Threonine,E4,0.044,84,18/06/2012,13:55:35
96,3,Glycogen,F1,0.716,85,18/06/2012,13:55:35
96,3,D-Glucosaminic Acid,F2,0.055,86,18/06/2012,13:55:35
96,3,Itaconic Acid,F3,0.195,87,18/06/2012,13:55:35
96,3,Glycyl-L-Glutamic Acid,F4,0.05,88,18/06/2012,13:55:35
96,3,D-Cellobiose,G1,0.332,89,18/06/2012,13:55:35
96,3,Glucose-1-Phosphate,G2,0.05,90,18/06/2012,13:55:35
96,3,_-Ketobutyric Acid,G3,0.184,91,18/06/2012,13:55:35
96,3,Phenylethyl-amine,G4,0.054,92,18/06/2012,13:55:35
96,3,_-D-Lactose,H1,0.319,93,18/06/2012,13:55:35
96,3,D L-_-Glycerol Phosphate,H2,0.068,94,18/06/2012,13:55:35
96,3,D-Malic Acid,H3,0.299,95,18/06/2012,13:55:35
96,3,Putrescine,H4,0.059,96,18/06/2012,13:55:35
0,4,Water,A1,0.058,1,14/06/2012,22:27:19
0,4,_-Methyl-D-Glucoside,A2,0.069,2,14/06/2012,22:27:19
0,4,D-Galactonic Acid _-Lactone,A3,0.042,3,14/06/2012,22:27:19
0,4,L-Arginine,A4,0.088,4,14/06/2012,22:27:19
0,4,Pyruvic Acid Methyl Ester,B1,0.048,5,14/06/2012,22:27:19
0,4,D-Xylose,B2,0.047,6,14/06/2012,22:27:19
0,4,D-Galacturonic Acid,B3,0.042,7,14/06/2012,22:27:19
0,4,L-Asparagine,B4,0.172,8,14/06/2012,22:27:19
0,4,Tween 40,C1,0.042,9,14/06/2012,22:27:19
0,4,i-Erythritol,C2,0.043,10,14/06/2012,22:27:19
0,4,2-Hydroxy Benzoic Acid,C3,0.045,11,14/06/2012,22:27:19
0,4,L-Phenylalanine,C4,0.045,12,14/06/2012,22:27:19
0,4,Tween 80,D1,0.042,13,14/06/2012,22:27:19
0,4,D-Mannitol,D2,0.074,14,14/06/2012,22:27:19
0,4,4-Hydroxy Benzoic Acid,D3,0.076,15,14/06/2012,22:27:19
0,4,L-Serine,D4,0.042,16,14/06/2012,22:27:19
0,4,_-Cyclodextrin,E1,0.045,17,14/06/2012,22:27:19
0,4,N-Acetyl-D-Glucosamine,E2,0.079,18,14/06/2012,22:27:19
0,4,_-Hydroxybutyric Acid,E3,0.044,19,14/06/2012,22:27:19
0,4,L-Threonine,E4,0.042,20,14/06/2012,22:27:19
0,4,Glycogen,F1,0.046,21,14/06/2012,22:27:19
0,4,D-Glucosaminic Acid,F2,0.103,22,14/06/2012,22:27:19
0,4,Itaconic Acid,F3,0.091,23,14/06/2012,22:27:19
0,4,Glycyl-L-Glutamic Acid,F4,0.043,24,14/06/2012,22:27:19
0,4,D-Cellobiose,G1,0.053,25,14/06/2012,22:27:19
0,4,Glucose-1-Phosphate,G2,0.039,26,14/06/2012,22:27:19
0,4,_-Ketobutyric Acid,G3,0.122,27,14/06/2012,22:27:19
0,4,Phenylethyl-amine,G4,0.041,28,14/06/2012,22:27:19
0,4,_-D-Lactose,H1,0.051,29,14/06/2012,22:27:19
0,4,D L-_-Glycerol Phosphate,H2,0.064,30,14/06/2012,22:27:19
0,4,D-Malic Acid,H3,0.04,31,14/06/2012,22:27:19
0,4,Putrescine,H4,0.041,32,14/06/2012,22:27:19
0,4,Water,A1,0.052,33,14/06/2012,22:27:19
0,4,_-Methyl-D-Glucoside,A2,0.042,34,14/06/2012,22:27:19
0,4,D-Galactonic Acid _-Lactone,A3,0.042,35,14/06/2012,22:27:19
0,4,L-Arginine,A4,0.168,36,14/06/2012,22:27:19
0,4,Pyruvic Acid Methyl Ester,B1,0.114,37,14/06/2012,22:27:19
0,4,D-Xylose,B2,0.039,38,14/06/2012,22:27:19
0,4,D-Galacturonic Acid,B3,0.041,39,14/06/2012,22:27:19
0,4,L-Asparagine,B4,0.039,40,14/06/2012,22:27:19
0,4,Tween 40,C1,0.057,41,14/06/2012,22:27:19
0,4,i-Erythritol,C2,0.043,42,14/06/2012,22:27:19
0,4,2-Hydroxy Benzoic Acid,C3,0.054,43,14/06/2012,22:27:19
0,4,L-Phenylalanine,C4,0.04,44,14/06/2012,22:27:19
0,4,Tween 80,D1,0.055,45,14/06/2012,22:27:19
0,4,D-Mannitol,D2,0.04,46,14/06/2012,22:27:19
0,4,4-Hydroxy Benzoic Acid,D3,0.076,47,14/06/2012,22:27:19
0,4,L-Serine,D4,0.041,48,14/06/2012,22:27:19
0,4,_-Cyclodextrin,E1,0.051,49,14/06/2012,22:27:19
0,4,N-Acetyl-D-Glucosamine,E2,0.043,50,14/06/2012,22:27:19
0,4,_-Hydroxybutyric Acid,E3,0.049,51,14/06/2012,22:27:19
0,4,L-Threonine,E4,0.041,52,14/06/2012,22:27:19
0,4,Glycogen,F1,0.056,53,14/06/2012,22:27:19
0,4,D-Glucosaminic Acid,F2,0.043,54,14/06/2012,22:27:19
0,4,Itaconic Acid,F3,0.051,55,14/06/2012,22:27:19
0,4,Glycyl-L-Glutamic Acid,F4,0.044,56,14/06/2012,22:27:19
0,4,D-Cellobiose,G1,0.053,57,14/06/2012,22:27:19
0,4,Glucose-1-Phosphate,G2,0.072,58,14/06/2012,22:27:19
0,4,_-Ketobutyric Acid,G3,0.079,59,14/06/2012,22:27:19
0,4,Phenylethyl-amine,G4,0.071,60,14/06/2012,22:27:19
0,4,_-D-Lactose,H1,0.048,61,14/06/2012,22:27:19
0,4,D L-_-Glycerol Phosphate,H2,0.043,62,14/06/2012,22:27:19
0,4,D-Malic Acid,H3,0.045,63,14/06/2012,22:27:19
0,4,Putrescine,H4,0.043,64,14/06/2012,22:27:19
0,4,Water,A1,0.05,65,14/06/2012,22:27:19
0,4,_-Methyl-D-Glucoside,A2,0.042,66,14/06/2012,22:27:19
0,4,D-Galactonic Acid _-Lactone,A3,0.044,67,14/06/2012,22:27:19
0,4,L-Arginine,A4,0.044,68,14/06/2012,22:27:19
0,4,Pyruvic Acid Methyl Ester,B1,0.049,69,14/06/2012,22:27:19
0,4,D-Xylose,B2,0.123,70,14/06/2012,22:27:19
0,4,D-Galacturonic Acid,B3,0.043,71,14/06/2012,22:27:19
0,4,L-Asparagine,B4,0.043,72,14/06/2012,22:27:19
0,4,Tween 40,C1,0.042,73,14/06/2012,22:27:19
0,4,i-Erythritol,C2,0.04,74,14/06/2012,22:27:19
0,4,2-Hydroxy Benzoic Acid,C3,0.042,75,14/06/2012,22:27:19
0,4,L-Phenylalanine,C4,0.042,76,14/06/2012,22:27:19
0,4,Tween 80,D1,0.042,77,14/06/2012,22:27:19
0,4,D-Mannitol,D2,0.046,78,14/06/2012,22:27:19
0,4,4-Hydroxy Benzoic Acid,D3,0.043,79,14/06/2012,22:27:19
0,4,L-Serine,D4,0.087,80,14/06/2012,22:27:19
0,4,_-Cyclodextrin,E1,0.042,81,14/06/2012,22:27:19
0,4,N-Acetyl-D-Glucosamine,E2,0.11,82,14/06/2012,22:27:19
0,4,_-Hydroxybutyric Acid,E3,0.051,83,14/06/2012,22:27:19
0,4,L-Threonine,E4,0.045,84,14/06/2012,22:27:19
0,4,Glycogen,F1,0.043,85,14/06/2012,22:27:19
0,4,D-Glucosaminic Acid,F2,0.039,86,14/06/2012,22:27:19
0,4,Itaconic Acid,F3,0.039,87,14/06/2012,22:27:19
0,4,Glycyl-L-Glutamic Acid,F4,0.04,88,14/06/2012,22:27:19
0,4,D-Cellobiose,G1,0.041,89,14/06/2012,22:27:19
0,4,Glucose-1-Phosphate,G2,0.039,90,14/06/2012,22:27:19
0,4,_-Ketobutyric Acid,G3,0.039,91,14/06/2012,22:27:19
0,4,Phenylethyl-amine,G4,0.043,92,14/06/2012,22:27:19
0,4,_-D-Lactose,H1,0.039,93,14/06/2012,22:27:19
0,4,D L-_-Glycerol Phosphate,H2,0.08,94,14/06/2012,22:27:19
0,4,D-Malic Acid,H3,0.044,95,14/06/2012,22:27:19
0,4,Putrescine,H4,0.044,96,14/06/2012,22:27:19
13,4,Water,A1,0.051,1,15/06/2012,13:11:46
13,4,_-Methyl-D-Glucoside,A2,0.062,2,15/06/2012,13:11:46
13,4,D-Galactonic Acid _-Lactone,A3,0.042,3,15/06/2012,13:11:46
13,4,L-Arginine,A4,0.073,4,15/06/2012,13:11:46
13,4,Pyruvic Acid Methyl Ester,B1,0.047,5,15/06/2012,13:11:46
13,4,D-Xylose,B2,0.053,6,15/06/2012,13:11:46
13,4,D-Galacturonic Acid,B3,0.043,7,15/06/2012,13:11:46
13,4,L-Asparagine,B4,0.138,8,15/06/2012,13:11:46
13,4,Tween 40,C1,0.042,9,15/06/2012,13:11:46
13,4,i-Erythritol,C2,0.044,10,15/06/2012,13:11:46
13,4,2-Hydroxy Benzoic Acid,C3,0.045,11,15/06/2012,13:11:46
13,4,L-Phenylalanine,C4,0.044,12,15/06/2012,13:11:46
13,4,Tween 80,D1,0.042,13,15/06/2012,13:11:46
13,4,D-Mannitol,D2,0.066,14,15/06/2012,13:11:46
13,4,4-Hydroxy Benzoic Acid,D3,0.064,15,15/06/2012,13:11:46
13,4,L-Serine,D4,0.042,16,15/06/2012,13:11:46
13,4,_-Cyclodextrin,E1,0.044,17,15/06/2012,13:11:46
13,4,N-Acetyl-D-Glucosamine,E2,0.074,18,15/06/2012,13:11:46
13,4,_-Hydroxybutyric Acid,E3,0.045,19,15/06/2012,13:11:46
13,4,L-Threonine,E4,0.043,20,15/06/2012,13:11:46
13,4,Glycogen,F1,0.046,21,15/06/2012,13:11:46
13,4,D-Glucosaminic Acid,F2,0.067,22,15/06/2012,13:11:46
13,4,Itaconic Acid,F3,0.074,23,15/06/2012,13:11:46
13,4,Glycyl-L-Glutamic Acid,F4,0.044,24,15/06/2012,13:11:46
13,4,D-Cellobiose,G1,0.053,25,15/06/2012,13:11:46
13,4,Glucose-1-Phosphate,G2,0.04,26,15/06/2012,13:11:46
13,4,_-Ketobutyric Acid,G3,0.05,27,15/06/2012,13:11:46
13,4,Phenylethyl-amine,G4,0.041,28,15/06/2012,13:11:46
13,4,_-D-Lactose,H1,0.051,29,15/06/2012,13:11:46
13,4,D L-_-Glycerol Phosphate,H2,0.059,30,15/06/2012,13:11:46
13,4,D-Malic Acid,H3,0.04,31,15/06/2012,13:11:46
13,4,Putrescine,H4,0.041,32,15/06/2012,13:11:46
13,4,Water,A1,0.055,33,15/06/2012,13:11:46
13,4,_-Methyl-D-Glucoside,A2,0.042,34,15/06/2012,13:11:46
13,4,D-Galactonic Acid _-Lactone,A3,0.043,35,15/06/2012,13:11:46
13,4,L-Arginine,A4,0.111,36,15/06/2012,13:11:46
13,4,Pyruvic Acid Methyl Ester,B1,0.108,37,15/06/2012,13:11:46
13,4,D-Xylose,B2,0.04,38,15/06/2012,13:11:46
13,4,D-Galacturonic Acid,B3,0.041,39,15/06/2012,13:11:46
13,4,L-Asparagine,B4,0.039,40,15/06/2012,13:11:46
13,4,Tween 40,C1,0.057,41,15/06/2012,13:11:46
13,4,i-Erythritol,C2,0.044,42,15/06/2012,13:11:46
13,4,2-Hydroxy Benzoic Acid,C3,0.047,43,15/06/2012,13:11:46
13,4,L-Phenylalanine,C4,0.039,44,15/06/2012,13:11:46
13,4,Tween 80,D1,0.055,45,15/06/2012,13:11:46
13,4,D-Mannitol,D2,0.04,46,15/06/2012,13:11:46
13,4,4-Hydroxy Benzoic Acid,D3,0.055,47,15/06/2012,13:11:46
13,4,L-Serine,D4,0.042,48,15/06/2012,13:11:46
13,4,_-Cyclodextrin,E1,0.047,49,15/06/2012,13:11:46
13,4,N-Acetyl-D-Glucosamine,E2,0.043,50,15/06/2012,13:11:46
13,4,_-Hydroxybutyric Acid,E3,0.042,51,15/06/2012,13:11:46
13,4,L-Threonine,E4,0.041,52,15/06/2012,13:11:46
13,4,Glycogen,F1,0.049,53,15/06/2012,13:11:46
13,4,D-Glucosaminic Acid,F2,0.043,54,15/06/2012,13:11:46
13,4,Itaconic Acid,F3,0.049,55,15/06/2012,13:11:46
13,4,Glycyl-L-Glutamic Acid,F4,0.044,56,15/06/2012,13:11:46
13,4,D-Cellobiose,G1,0.044,57,15/06/2012,13:11:46
13,4,Glucose-1-Phosphate,G2,0.082,58,15/06/2012,13:11:46
13,4,_-Ketobutyric Acid,G3,0.077,59,15/06/2012,13:11:46
13,4,Phenylethyl-amine,G4,0.057,60,15/06/2012,13:11:46
13,4,_-D-Lactose,H1,0.05,61,15/06/2012,13:11:46
13,4,D L-_-Glycerol Phosphate,H2,0.043,62,15/06/2012,13:11:46
13,4,D-Malic Acid,H3,0.045,63,15/06/2012,13:11:46
13,4,Putrescine,H4,0.044,64,15/06/2012,13:11:46
13,4,Water,A1,0.05,65,15/06/2012,13:11:46
13,4,_-Methyl-D-Glucoside,A2,0.042,66,15/06/2012,13:11:46
13,4,D-Galactonic Acid _-Lactone,A3,0.044,67,15/06/2012,13:11:46
13,4,L-Arginine,A4,0.044,68,15/06/2012,13:11:46
13,4,Pyruvic Acid Methyl Ester,B1,0.05,69,15/06/2012,13:11:46
13,4,D-Xylose,B2,0.069,70,15/06/2012,13:11:46
13,4,D-Galacturonic Acid,B3,0.043,71,15/06/2012,13:11:46
13,4,L-Asparagine,B4,0.044,72,15/06/2012,13:11:46
13,4,Tween 40,C1,0.043,73,15/06/2012,13:11:46
13,4,i-Erythritol,C2,0.04,74,15/06/2012,13:11:46
13,4,2-Hydroxy Benzoic Acid,C3,0.043,75,15/06/2012,13:11:46
13,4,L-Phenylalanine,C4,0.04,76,15/06/2012,13:11:46
13,4,Tween 80,D1,0.043,77,15/06/2012,13:11:46
13,4,D-Mannitol,D2,0.046,78,15/06/2012,13:11:46
13,4,4-Hydroxy Benzoic Acid,D3,0.043,79,15/06/2012,13:11:46
13,4,L-Serine,D4,0.144,80,15/06/2012,13:11:46
13,4,_-Cyclodextrin,E1,0.042,81,15/06/2012,13:11:46
13,4,N-Acetyl-D-Glucosamine,E2,0.054,82,15/06/2012,13:11:46
13,4,_-Hydroxybutyric Acid,E3,0.042,83,15/06/2012,13:11:46
13,4,L-Threonine,E4,0.042,84,15/06/2012,13:11:46
13,4,Glycogen,F1,0.043,85,15/06/2012,13:11:46
13,4,D-Glucosaminic Acid,F2,0.04,86,15/06/2012,13:11:46
13,4,Itaconic Acid,F3,0.04,87,15/06/2012,13:11:46
13,4,Glycyl-L-Glutamic Acid,F4,0.041,88,15/06/2012,13:11:46
13,4,D-Cellobiose,G1,0.042,89,15/06/2012,13:11:46
13,4,Glucose-1-Phosphate,G2,0.04,90,15/06/2012,13:11:46
13,4,_-Ketobutyric Acid,G3,0.04,91,15/06/2012,13:11:46
13,4,Phenylethyl-amine,G4,0.043,92,15/06/2012,13:11:46
13,4,_-D-Lactose,H1,0.04,93,15/06/2012,13:11:46
13,4,D L-_-Glycerol Phosphate,H2,0.07,94,15/06/2012,13:11:46
13,4,D-Malic Acid,H3,0.044,95,15/06/2012,13:11:46
13,4,Putrescine,H4,0.044,96,15/06/2012,13:11:46
40,4,Water,A1,0.045,1,16/06/2012,16:40:58
40,4,_-Methyl-D-Glucoside,A2,0.054,2,16/06/2012,16:40:58
40,4,D-Galactonic Acid _-Lactone,A3,0.043,3,16/06/2012,16:40:58
40,4,L-Arginine,A4,0.062,4,16/06/2012,16:40:58
40,4,Pyruvic Acid Methyl Ester,B1,0.046,5,16/06/2012,16:40:58
40,4,D-Xylose,B2,0.069,6,16/06/2012,16:40:58
40,4,D-Galacturonic Acid,B3,0.044,7,16/06/2012,16:40:58
40,4,L-Asparagine,B4,0.101,8,16/06/2012,16:40:58
40,4,Tween 40,C1,0.043,9,16/06/2012,16:40:58
40,4,i-Erythritol,C2,0.043,10,16/06/2012,16:40:58
40,4,2-Hydroxy Benzoic Acid,C3,0.045,11,16/06/2012,16:40:58
40,4,L-Phenylalanine,C4,0.044,12,16/06/2012,16:40:58
40,4,Tween 80,D1,0.043,13,16/06/2012,16:40:58
40,4,D-Mannitol,D2,0.065,14,16/06/2012,16:40:58
40,4,4-Hydroxy Benzoic Acid,D3,0.062,15,16/06/2012,16:40:58
40,4,L-Serine,D4,0.042,16,16/06/2012,16:40:58
40,4,_-Cyclodextrin,E1,0.045,17,16/06/2012,16:40:58
40,4,N-Acetyl-D-Glucosamine,E2,0.074,18,16/06/2012,16:40:58
40,4,_-Hydroxybutyric Acid,E3,0.045,19,16/06/2012,16:40:58
40,4,L-Threonine,E4,0.043,20,16/06/2012,16:40:58
40,4,Glycogen,F1,0.045,21,16/06/2012,16:40:58
40,4,D-Glucosaminic Acid,F2,0.051,22,16/06/2012,16:40:58
40,4,Itaconic Acid,F3,0.065,23,16/06/2012,16:40:58
40,4,Glycyl-L-Glutamic Acid,F4,0.044,24,16/06/2012,16:40:58
40,4,D-Cellobiose,G1,0.053,25,16/06/2012,16:40:58
40,4,Glucose-1-Phosphate,G2,0.04,26,16/06/2012,16:40:58
40,4,_-Ketobutyric Acid,G3,0.043,27,16/06/2012,16:40:58
40,4,Phenylethyl-amine,G4,0.041,28,16/06/2012,16:40:58
40,4,_-D-Lactose,H1,0.176,29,16/06/2012,16:40:58
40,4,D L-_-Glycerol Phosphate,H2,0.057,30,16/06/2012,16:40:58
40,4,D-Malic Acid,H3,0.04,31,16/06/2012,16:40:58
40,4,Putrescine,H4,0.042,32,16/06/2012,16:40:58
40,4,Water,A1,0.049,33,16/06/2012,16:40:58
40,4,_-Methyl-D-Glucoside,A2,0.042,34,16/06/2012,16:40:58
40,4,D-Galactonic Acid _-Lactone,A3,0.043,35,16/06/2012,16:40:58
40,4,L-Arginine,A4,0.093,36,16/06/2012,16:40:58
40,4,Pyruvic Acid Methyl Ester,B1,0.081,37,16/06/2012,16:40:58
40,4,D-Xylose,B2,0.04,38,16/06/2012,16:40:58
40,4,D-Galacturonic Acid,B3,0.04,39,16/06/2012,16:40:58
40,4,L-Asparagine,B4,0.039,40,16/06/2012,16:40:58
40,4,Tween 40,C1,0.056,41,16/06/2012,16:40:58
40,4,i-Erythritol,C2,0.043,42,16/06/2012,16:40:58
40,4,2-Hydroxy Benzoic Acid,C3,0.04,43,16/06/2012,16:40:58
40,4,L-Phenylalanine,C4,0.039,44,16/06/2012,16:40:58
40,4,Tween 80,D1,0.054,45,16/06/2012,16:40:58
40,4,D-Mannitol,D2,0.04,46,16/06/2012,16:40:58
40,4,4-Hydroxy Benzoic Acid,D3,0.042,47,16/06/2012,16:40:58
40,4,L-Serine,D4,0.044,48,16/06/2012,16:40:58
40,4,_-Cyclodextrin,E1,0.045,49,16/06/2012,16:40:58
40,4,N-Acetyl-D-Glucosamine,E2,0.043,50,16/06/2012,16:40:58
40,4,_-Hydroxybutyric Acid,E3,0.042,51,16/06/2012,16:40:58
40,4,L-Threonine,E4,0.041,52,16/06/2012,16:40:58
40,4,Glycogen,F1,0.049,53,16/06/2012,16:40:58
40,4,D-Glucosaminic Acid,F2,0.045,54,16/06/2012,16:40:58
40,4,Itaconic Acid,F3,0.045,55,16/06/2012,16:40:58
40,4,Glycyl-L-Glutamic Acid,F4,0.045,56,16/06/2012,16:40:58
40,4,D-Cellobiose,G1,0.043,57,16/06/2012,16:40:58
40,4,Glucose-1-Phosphate,G2,0.064,58,16/06/2012,16:40:58
40,4,_-Ketobutyric Acid,G3,0.051,59,16/06/2012,16:40:58
40,4,Phenylethyl-amine,G4,0.048,60,16/06/2012,16:40:58
40,4,_-D-Lactose,H1,0.051,61,16/06/2012,16:40:58
40,4,D L-_-Glycerol Phosphate,H2,0.043,62,16/06/2012,16:40:58
40,4,D-Malic Acid,H3,0.045,63,16/06/2012,16:40:58
40,4,Putrescine,H4,0.044,64,16/06/2012,16:40:58
40,4,Water,A1,0.051,65,16/06/2012,16:40:58
40,4,_-Methyl-D-Glucoside,A2,0.042,66,16/06/2012,16:40:58
40,4,D-Galactonic Acid _-Lactone,A3,0.044,67,16/06/2012,16:40:58
40,4,L-Arginine,A4,0.044,68,16/06/2012,16:40:58
40,4,Pyruvic Acid Methyl Ester,B1,0.051,69,16/06/2012,16:40:58
40,4,D-Xylose,B2,0.055,70,16/06/2012,16:40:58
40,4,D-Galacturonic Acid,B3,0.043,71,16/06/2012,16:40:58
40,4,L-Asparagine,B4,0.044,72,16/06/2012,16:40:58
40,4,Tween 40,C1,0.043,73,16/06/2012,16:40:58
40,4,i-Erythritol,C2,0.048,74,16/06/2012,16:40:58
40,4,2-Hydroxy Benzoic Acid,C3,0.042,75,16/06/2012,16:40:58
40,4,L-Phenylalanine,C4,0.041,76,16/06/2012,16:40:58
40,4,Tween 80,D1,0.042,77,16/06/2012,16:40:58
40,4,D-Mannitol,D2,0.045,78,16/06/2012,16:40:58
40,4,4-Hydroxy Benzoic Acid,D3,0.043,79,16/06/2012,16:40:58
40,4,L-Serine,D4,0.054,80,16/06/2012,16:40:58
40,4,_-Cyclodextrin,E1,0.042,81,16/06/2012,16:40:58
40,4,N-Acetyl-D-Glucosamine,E2,0.047,82,16/06/2012,16:40:58
40,4,_-Hydroxybutyric Acid,E3,0.042,83,16/06/2012,16:40:58
40,4,L-Threonine,E4,0.043,84,16/06/2012,16:40:58
40,4,Glycogen,F1,0.043,85,16/06/2012,16:40:58
40,4,D-Glucosaminic Acid,F2,0.049,86,16/06/2012,16:40:58
40,4,Itaconic Acid,F3,0.04,87,16/06/2012,16:40:58
40,4,Glycyl-L-Glutamic Acid,F4,0.041,88,16/06/2012,16:40:58
40,4,D-Cellobiose,G1,0.042,89,16/06/2012,16:40:58
40,4,Glucose-1-Phosphate,G2,0.04,90,16/06/2012,16:40:58
40,4,_-Ketobutyric Acid,G3,0.04,91,16/06/2012,16:40:58
